Order City,Apparel,Book Shop,Discs Shop,Fan Shop,Fitness,Footwear,Golf,Health and Beauty ,Outdoors,Pet Shop,Technology
Modena,3.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
Modesto,2.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Modica,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Moers,20.0,0.0,2.0,25.0,1.0,8.0,9.0,0.0,3.0,0.0,0.0
Mogadishu,25.0,0.0,0.0,28.0,0.0,10.0,13.0,0.0,5.0,0.0,0.0
Mogi das Cruzes,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Mohammedia,9.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0
Moissy-Cramayel,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Molfetta,10.0,0.0,1.0,6.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0
Molina de Segura,4.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
Mombasa,16.0,0.0,0.0,25.0,0.0,5.0,12.0,0.0,2.0,0.0,0.0
Moncalieri,8.0,0.0,0.0,8.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0
Monclova,15.0,0.0,0.0,25.0,1.0,3.0,12.0,0.0,3.0,0.0,0.0
Monroe,12.0,0.0,0.0,22.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0
Monrovia,3.0,0.0,0.0,12.0,0.0,7.0,7.0,0.0,2.0,0.0,0.0
Mons-en-Baroeul,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
Mont-Saint-Aignan,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Mont-de-Marsan,12.0,0.0,0.0,14.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0
Montargis,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Montauban,11.0,0.0,0.0,15.0,1.0,3.0,8.0,0.0,3.0,0.0,3.0
Montbrison,5.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Montceau-les-Mines,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0
Montebello,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montecatini Terme,2.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Montenegro,5.0,0.0,0.0,6.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
Montereau-Fault-Yonne,9.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Monterrey,90.0,0.0,0.0,148.0,6.0,36.0,58.0,0.0,22.0,0.0,0.0
Montería,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Montes Claros,12.0,0.0,0.0,14.0,0.0,4.0,16.0,0.0,5.0,0.0,0.0
Montesson,11.0,0.0,0.0,18.0,1.0,1.0,12.0,0.0,0.0,0.0,2.0
Montevideo,37.0,0.0,0.0,39.0,1.0,9.0,18.0,0.0,6.0,0.0,0.0
Montfermeil,3.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Montgeron,8.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
Montgomery,8.0,0.0,0.0,7.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0
Montigny-le-Bretonneux,1.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
Montmorency,9.0,0.0,0.0,8.0,0.0,3.0,6.0,0.0,0.0,0.0,4.0
Montpellier,28.0,0.0,0.0,45.0,1.0,10.0,25.0,0.0,6.0,0.0,11.0
Montreuil,37.0,1.0,0.0,28.0,0.0,7.0,10.0,0.0,2.0,0.0,0.0
Montrouge,10.0,0.0,0.0,7.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0
Montréal,28.0,0.0,0.0,34.0,1.0,9.0,18.0,0.0,3.0,0.0,0.0
Monza,3.0,0.0,0.0,17.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0
Moorhead,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mopti,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Moradabad,9.0,0.0,0.0,4.0,3.0,1.0,4.0,0.0,4.0,0.0,0.0
Morelia,60.0,0.0,0.0,146.0,3.0,33.0,60.0,0.0,15.0,0.0,0.0
Moreno Valley,1.0,0.0,0.0,8.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0
Morgan Hill,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Morley,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
Morogoro,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0
Morristown,9.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
Morón,7.0,0.0,0.0,9.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0
Moshi,2.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0
Mosquera,5.0,0.0,0.0,8.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0
Mossoró,11.0,0.0,0.0,6.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0
Mostaganem,2.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0
Mosul,27.0,0.0,0.0,43.0,0.0,14.0,21.0,0.0,9.0,0.0,0.0
Mougins,16.0,1.0,0.0,26.0,0.0,2.0,12.0,0.0,3.0,0.0,0.0
Moulins,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Mount Gambier,17.0,0.0,3.0,23.0,1.0,5.0,9.0,0.0,5.0,0.0,0.0
Mount Isa,8.0,0.0,3.0,13.0,0.0,2.0,7.0,0.0,2.0,0.0,3.0
Mount Pleasant,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
Mount Vernon,5.0,0.0,0.0,6.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0
Mouscron,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mpumalanga,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Mtwara,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mubi,3.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Mudanjiang,7.0,0.0,0.0,10.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0
Mufulira,5.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Mulhouse,40.0,0.0,0.0,43.0,2.0,8.0,29.0,0.0,7.0,0.0,0.0
Multan,6.0,0.0,0.0,15.0,0.0,2.0,9.0,1.0,7.0,0.0,0.0
Mumbai,48.0,0.0,7.0,58.0,2.0,15.0,28.0,0.0,7.0,0.0,2.0
Munich,108.0,7.0,0.0,139.0,7.0,44.0,74.0,0.0,22.0,0.0,6.0
Munster,24.0,0.0,0.0,28.0,2.0,6.0,14.0,0.0,10.0,0.0,0.0
Murcia,11.0,0.0,4.0,23.0,1.0,6.0,11.0,0.0,2.0,0.0,2.0
Muret,12.0,0.0,0.0,25.0,0.0,11.0,16.0,0.0,9.0,0.0,0.0
Murfreesboro,11.0,0.0,0.0,14.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0
Murray,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Murray Bridge,5.0,0.0,6.0,15.0,1.0,3.0,4.0,0.0,3.0,0.0,0.0
Murrieta,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muskogee,7.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Musoma,2.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
Mutare,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muzaffarpur,1.0,0.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Mwanza,11.0,0.0,0.0,15.0,1.0,5.0,9.0,0.0,4.0,0.0,0.0
Mykolayiv,8.0,0.0,0.0,14.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0
Myslowice,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mysore,1.0,3.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
Mâcon,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mérida,67.0,0.0,0.0,136.0,9.0,33.0,57.0,0.0,23.0,0.0,0.0
Nacka,23.0,0.0,0.0,34.0,0.0,16.0,17.0,0.0,3.0,0.0,0.0
Nagaoka,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Nagasaki,3.0,0.0,4.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
Nagercoil,5.0,0.0,0.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0
Nagpur,18.0,3.0,0.0,30.0,3.0,9.0,13.0,0.0,1.0,1.0,0.0
Naihati,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
Nairobi,33.0,0.0,0.0,51.0,0.0,7.0,25.0,0.0,4.0,0.0,0.0
Najafabad,3.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0
Nakhon Ratchasima,4.0,0.0,0.0,8.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0
Nakuru,7.0,0.0,0.0,12.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0
Nal'chik,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Namangán,10.0,0.0,0.0,12.0,0.0,7.0,7.0,0.0,2.0,0.0,0.0
Namibe,1.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
Nampula,5.0,0.0,0.0,8.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
Namur,15.0,0.0,0.0,20.0,1.0,4.0,10.0,0.0,3.0,0.0,1.0
Nanchang,9.0,0.0,5.0,7.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0
Nanchong,4.0,0.0,3.0,11.0,1.0,1.0,7.0,0.0,2.0,0.0,0.0
Nancy,12.0,0.0,1.0,16.0,1.0,2.0,11.0,0.0,1.0,0.0,2.0
Nanning,14.0,1.0,2.0,24.0,0.0,4.0,10.0,0.0,12.0,0.0,0.0
Nanterre,7.0,0.0,0.0,14.0,0.0,2.0,7.0,0.0,1.0,0.0,2.0
Nantes,34.0,0.0,0.0,45.0,3.0,13.0,28.0,0.0,6.0,0.0,5.0
Nantong,6.0,0.0,3.0,7.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
Nanyang,6.0,0.0,1.0,12.0,1.0,5.0,2.0,5.0,2.0,0.0,0.0
Naperville,11.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
Napier,7.0,0.0,0.0,18.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0
Naples,73.0,0.0,0.0,78.0,4.0,23.0,41.0,0.0,15.0,0.0,4.0
Narbonne,22.0,3.0,0.0,17.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0
Nashua,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nashville,24.0,0.0,0.0,24.0,2.0,4.0,13.0,0.0,3.0,0.0,0.0
Nasik,1.0,0.0,2.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Natal,9.0,0.0,0.0,18.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
Natitingou,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
Naumburg,3.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
Navegantes,6.0,0.0,0.0,9.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0
Nazilli,4.0,0.0,0.0,6.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0
Ndola,7.0,0.0,0.0,22.0,0.0,3.0,7.0,0.0,4.0,0.0,0.0
Neijiang,2.0,0.0,1.0,5.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0
Neiva,2.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0
Nellore,13.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Nelson,13.0,0.0,0.0,24.0,1.0,4.0,9.0,0.0,1.0,0.0,0.0
Neu-Ulm,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
Neubrandenburg,10.0,0.0,0.0,19.0,0.0,6.0,9.0,0.0,5.0,0.0,0.0
Neuilly-Plaisance,8.0,0.0,0.0,9.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0
Neuilly-sur-Marne,10.0,0.0,0.0,12.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0
Neuilly-sur-Seine,12.0,0.0,0.0,16.0,2.0,3.0,3.0,0.0,4.0,0.0,1.0
Neunkirchen,13.0,0.0,0.0,10.0,0.0,5.0,5.0,0.0,1.0,0.0,3.0
Neuquén,4.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Neuwied,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevsehir,1.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
New Albany,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
New Bedford,6.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0
New Brunswick,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
New Castle,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
New Delhi,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Plymouth,20.0,0.0,0.0,22.0,1.0,5.0,6.0,0.0,3.0,0.0,0.0
New Rochelle,9.0,0.0,0.0,9.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
New York City,540.0,0.0,0.0,873.0,27.0,194.0,464.0,0.0,104.0,0.0,0.0
Newark,65.0,0.0,0.0,107.0,1.0,17.0,43.0,0.0,11.0,0.0,0.0
Newcastle,105.0,4.0,17.0,138.0,12.0,32.0,65.0,4.0,25.0,3.0,0.0
Newcastle upon Tyne,13.0,0.0,0.0,16.0,0.0,5.0,8.0,0.0,1.0,0.0,1.0
Newport News,5.0,0.0,0.0,14.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0
Neyshabur,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ngaoundere,2.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Nguigmi,2.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Nha Trang,8.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Niagara Falls,4.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
Niamey,24.0,0.0,0.0,30.0,0.0,3.0,13.0,0.0,2.0,0.0,0.0
Nice,66.0,1.0,0.0,94.0,1.0,23.0,51.0,0.0,9.0,0.0,9.0
Nicolás Romero,18.0,0.0,0.0,25.0,0.0,3.0,14.0,0.0,6.0,0.0,0.0
Nicosia,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
Nicoya,7.0,0.0,0.0,18.0,2.0,2.0,5.0,0.0,2.0,0.0,0.0
Nieuwegein,10.0,0.0,0.0,16.0,1.0,7.0,11.0,0.0,1.0,0.0,5.0
Nigde,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Nijmegen,10.0,1.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0
Nikopol,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Ningbo,12.0,0.0,1.0,17.0,0.0,4.0,11.0,3.0,3.0,3.0,0.0
Ninghai,8.0,0.0,4.0,6.0,0.0,3.0,7.0,0.0,3.0,0.0,0.0
Niort,6.0,3.0,0.0,9.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
Nishinomiya,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niterói,3.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
Nitra,2.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Nizamabad,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
Nizhyn,9.0,0.0,0.0,12.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0
Nkongsamba,7.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
Noblesville,6.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0
Noda,6.0,0.0,0.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
Nogent-sur-Oise,10.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0
Noisy-le-Grand,10.0,0.0,0.0,8.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0
Noisy-le-Sec,8.0,1.0,0.0,14.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0
Nom Pen,35.0,0.0,13.0,54.0,1.0,15.0,23.0,1.0,9.0,0.0,1.0
Norderstedt,13.0,0.0,4.0,13.0,0.0,0.0,8.0,0.0,4.0,0.0,2.0
Norfolk,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Norman,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
North Charleston,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
North Las Vegas,16.0,0.0,0.0,14.0,1.0,5.0,4.0,0.0,2.0,0.0,0.0
North Miami,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
North York,20.0,0.0,0.0,21.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
Northampton,13.0,0.0,4.0,43.0,1.0,8.0,11.0,0.0,2.0,0.0,2.0
Northwich,2.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0
Norwich,14.0,0.0,0.0,23.0,0.0,7.0,6.0,0.0,3.0,0.0,1.0
Nottingham,29.0,0.0,0.0,33.0,2.0,8.0,12.0,0.0,4.0,0.0,1.0
Nouakchott,3.0,0.0,0.0,7.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0
Nova Serrana,6.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0
Novara,15.0,0.0,0.0,14.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0
Novo Cruzeiro,3.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
Novo Gama,9.0,0.0,0.0,7.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0
Nowra,13.0,0.0,0.0,9.0,0.0,3.0,10.0,0.0,6.0,0.0,0.0
Nueva Gerona,27.0,0.0,0.0,29.0,1.0,7.0,18.0,0.0,5.0,0.0,0.0
Nuevo Laredo,22.0,0.0,0.0,23.0,1.0,3.0,18.0,0.0,1.0,0.0,0.0
Nuneaton,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Nuremberg,42.0,0.0,0.0,50.0,1.0,13.0,22.0,0.0,7.0,0.0,3.0
Nysa,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nzerekore,7.0,0.0,0.0,6.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0
Oak Park,1.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
Oakland,18.0,0.0,0.0,23.0,0.0,5.0,12.0,0.0,6.0,0.0,0.0
Oakville,3.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0
Oberhausen,25.0,0.0,3.0,44.0,2.0,7.0,19.0,0.0,5.0,0.0,0.0
Obregón,25.0,0.0,0.0,20.0,0.0,4.0,12.0,0.0,2.0,0.0,0.0
Ocaña,12.0,0.0,0.0,14.0,1.0,4.0,5.0,0.0,3.0,0.0,0.0
Oceanside,26.0,0.0,0.0,27.0,0.0,5.0,14.0,0.0,5.0,0.0,0.0
Ocotlán,7.0,0.0,0.0,9.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
Odense,18.0,5.0,0.0,24.0,1.0,5.0,12.0,0.0,1.0,0.0,0.0
Odessa,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Odivelas,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Offenbach,21.0,0.0,0.0,15.0,0.0,5.0,9.0,0.0,1.0,0.0,4.0
Offenburg,14.0,4.0,0.0,19.0,3.0,3.0,11.0,0.0,3.0,0.0,0.0
Oklahoma City,13.0,0.0,0.0,24.0,1.0,4.0,9.0,0.0,3.0,0.0,0.0
Oktyabr'skiy,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Olathe,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Oldenburg,14.0,0.0,0.0,7.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0
Oldham,8.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Oleksandriya,1.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Olivet,5.0,0.0,0.0,4.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0
Olomouc,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olympia,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Omaha,22.0,0.0,0.0,33.0,1.0,3.0,13.0,0.0,5.0,0.0,0.0
Onitsha,18.0,0.0,0.0,16.0,0.0,2.0,10.0,0.0,2.0,0.0,0.0
Ontario,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oosterhout,13.0,0.0,0.0,18.0,1.0,5.0,9.0,0.0,0.0,0.0,1.0
Opole,1.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Oradea,6.0,0.0,0.0,6.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0
Orange,16.0,0.0,2.0,20.0,0.0,5.0,7.0,2.0,2.0,0.0,0.0
Ordu,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Orem,5.0,0.0,0.0,13.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
Orihuela,5.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Oriximiná,9.0,0.0,0.0,11.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0
Orizaba,57.0,0.0,0.0,75.0,1.0,9.0,35.0,0.0,12.0,0.0,0.0
Orland Park,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Orlando,5.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0
Ormond Beach,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Orsay,1.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Orsha,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
Oruro,4.0,0.0,0.0,3.0,2.0,0.0,7.0,0.0,3.0,0.0,0.0
Orán,31.0,0.0,0.0,33.0,2.0,9.0,20.0,0.0,3.0,0.0,0.0
Osasco,4.0,0.0,0.0,9.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0
Osh,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oshawa,9.0,0.0,0.0,5.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0
Osijek,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Oslo,55.0,0.0,0.0,40.0,2.0,13.0,33.0,0.0,6.0,0.0,8.0
Osmaniye,6.0,0.0,0.0,10.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0
Osny,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Osorno,3.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Oss,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ostrava,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Oswego,4.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Ottawa,2.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0
Ouagadougou,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0
Ouidah,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oullins,6.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Outreau,2.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
Overland Park,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Oviedo,15.0,0.0,0.0,17.0,2.0,2.0,4.0,0.0,3.0,0.0,2.0
Owensboro,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Owerri,5.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Owo,5.0,0.0,0.0,8.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
Oxford,5.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0
Oxnard,6.0,0.0,0.0,7.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
Oyama,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
Oyonnax,18.0,0.0,0.0,28.0,1.0,6.0,12.0,0.0,4.0,0.0,6.0
Padang,12.0,2.0,2.0,15.0,2.0,4.0,5.0,0.0,6.0,0.0,3.0
Paderborn,10.0,0.0,0.0,15.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0
Paisley,1.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Paita,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Palaiseau,5.0,0.0,0.0,16.0,1.0,2.0,9.0,0.0,1.0,0.0,4.0
Palembang,39.0,0.0,5.0,43.0,1.0,6.0,14.0,0.0,12.0,6.0,1.0
Palencia,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Palermo,37.0,0.0,0.0,40.0,2.0,13.0,21.0,0.0,3.0,0.0,9.0
